order_id,order_date,warehouse,carrier,dest_province,ship_mode,category,order_value,pickup_date,pickup_days,pickup_on_time,promised_delivery_date,actual_delivery_date,on_time,days_late,accuracy_status,shipping_cost
ORD-000171,2024-08-06,Toronto,BudgetHaul,ON,Standard,Apparel,60.04,2024-08-09,3,False,2024-08-12,2024-08-11,True,0,accurate,9.52
ORD-000172,2024-06-14,Montreal,Maple Freight,QC,Standard,Apparel,61.52,2024-06-17,3,False,2024-06-20,2024-06-19,True,0,accurate,8.27
ORD-000173,2024-07-31,Toronto,Maple Freight,ON,Express,Home & Kitchen,93.92,2024-08-01,1,True,2024-08-03,2024-08-01,True,0,accurate,25.17
ORD-000174,2024-07-14,Calgary,BudgetHaul,MB,Standard,Electronics,84.66,2024-07-17,3,False,2024-07-20,2024-07-19,True,0,accurate,10.61
ORD-000175,2024-05-09,Montreal,CanParcel,NL,Standard,Home & Kitchen,72.0,2024-05-11,2,True,2024-05-15,2024-05-15,True,0,accurate,15.52
ORD-000176,2024-08-22,Montreal,NorthStar Logistics,NS,Standard,Electronics,88.86,2024-08-23,1,True,2024-08-28,2024-08-26,True,0,accurate,13.87
ORD-000177,2025-12-23,Montreal,Prairie Express,NS,Standard,Home & Kitchen,50.9,2025-12-24,1,True,2025-12-29,2025-12-29,True,0,accurate,16.5
ORD-000178,2025-09-06,Montreal,BudgetHaul,QC,Standard,Electronics,71.01,2025-09-09,3,False,2025-09-12,2025-09-12,True,0,accurate,10.45
ORD-000179,2024-07-14,Vancouver,Maple Freight,BC,Standard,Grocery,15.18,2024-07-15,1,True,2024-07-20,2024-07-21,False,1,accurate,9.78
ORD-000180,2025-11-06,Montreal,NorthStar Logistics,QC,Priority,Electronics,55.12,2025-11-07,1,True,2025-11-08,2025-11-06,True,0,accurate,14.91
ORD-000181,2025-07-08,Montreal,Prairie Express,QC,Priority,Electronics,120.69,2025-07-09,1,True,2025-07-10,2025-07-10,True,0,accurate,16.05
ORD-000182,2025-01-24,Toronto,CanParcel,ON,Standard,Home & Kitchen,48.65,2025-01-25,1,True,2025-01-30,2025-01-29,True,0,accurate,9.5
ORD-000183,2024-04-25,Vancouver,CanParcel,BC,Express,Apparel,51.38,2024-04-25,0,True,2024-04-28,2024-04-27,True,0,accurate,23.29
ORD-000184,2025-04-05,Calgary,CanParcel,MB,Standard,Grocery,20.88,2025-04-06,1,True,2025-04-11,2025-04-09,True,0,damaged,9.29
ORD-000185,2025-12-26,Toronto,BudgetHaul,QC,Standard,Electronics,151.19,2025-12-29,3,False,2026-01-01,2025-12-30,True,0,accurate,12.4
ORD-000186,2024-11-17,Calgary,Maple Freight,SK,Standard,Apparel,136.76,2024-11-21,4,False,2024-11-23,2024-11-23,True,0,accurate,12.89
ORD-000187,2025-01-09,Montreal,Maple Freight,QC,Standard,Health & Personal Care,35.41,2025-01-10,1,True,2025-01-15,2025-01-14,True,0,accurate,7.83
ORD-000188,2025-07-16,Vancouver,CanParcel,BC,Standard,Home & Kitchen,25.99,2025-07-16,0,True,2025-07-22,2025-07-21,True,0,accurate,8.06
ORD-000189,2025-10-01,Toronto,Prairie Express,ON,Express,Apparel,80.42,2025-10-02,1,True,2025-10-04,2025-10-04,True,0,accurate,19.43
ORD-000190,2025-11-11,Vancouver,NorthStar Logistics,BC,Standard,Grocery,75.34,2025-11-12,1,True,2025-11-17,2025-11-17,True,0,accurate,10.06
ORD-000191,2025-05-11,Toronto,Maple Freight,ON,Express,Electronics,108.34,2025-05-12,1,True,2025-05-14,2025-05-12,True,0,accurate,25.51
ORD-000192,2025-06-20,Calgary,BudgetHaul,MB,Standard,Apparel,48.63,2025-06-23,3,False,2025-06-26,2025-07-03,False,7,accurate,10.41
ORD-000193,2025-02-01,Toronto,CanParcel,ON,Express,Home & Kitchen,97.87,2025-02-03,2,True,2025-02-04,2025-02-03,True,0,accurate,20.77
ORD-000194,2025-11-08,Toronto,BudgetHaul,ON,Standard,Electronics,82.04,2025-11-11,3,False,2025-11-14,2025-11-14,True,0,accurate,9.46
ORD-000195,2024-10-20,Calgary,Maple Freight,MB,Express,Electronics,132.03,2024-10-22,2,True,2024-10-23,2024-10-22,True,0,accurate,28.54
ORD-000196,2024-03-11,Montreal,NorthStar Logistics,QC,Standard,Apparel,125.25,2024-03-12,1,True,2024-03-17,2024-03-15,True,0,accurate,8.99
ORD-000197,2025-04-25,Toronto,NorthStar Logistics,ON,Express,Electronics,155.09,2025-04-26,1,True,2025-04-28,2025-04-26,True,0,accurate,23.41
ORD-000198,2025-01-27,Toronto,CanParcel,ON,Standard,Electronics,89.91,2025-01-28,1,True,2025-02-02,2025-02-02,True,0,accurate,9.3
ORD-000199,2025-06-09,Montreal,Maple Freight,QC,Standard,Grocery,47.5,2025-06-10,1,True,2025-06-15,2025-06-15,True,0,substitution,8.85
ORD-000200,2024-04-19,Calgary,BudgetHaul,MB,Standard,Grocery,25.98,2024-04-21,2,True,2024-04-25,2024-04-24,True,0,accurate,12.13
ORD-000201,2025-04-04,Vancouver,Prairie Express,BC,Express,Electronics,121.22,2025-04-05,1,True,2025-04-07,2025-04-06,True,0,accurate,25.58
ORD-000202,2024-11-22,Toronto,CanParcel,ON,Standard,Home & Kitchen,83.17,2024-11-26,4,False,2024-11-28,2024-11-26,True,0,accurate,10.39
ORD-000203,2024-01-13,Montreal,NorthStar Logistics,QC,Standard,Apparel,57.23,2024-01-15,2,True,2024-01-19,2024-01-19,True,0,accurate,9.83
ORD-000204,2024-11-20,Montreal,NorthStar Logistics,QC,Priority,Apparel,64.51,2024-11-21,1,True,2024-11-22,2024-11-20,True,0,accurate,15.05
ORD-000205,2024-02-21,Toronto,CanParcel,ON,Standard,Electronics,106.84,2024-02-22,1,True,2024-02-27,2024-02-27,True,0,accurate,8.96
ORD-000206,2025-08-26,Montreal,NorthStar Logistics,QC,Priority,Apparel,62.08,2025-08-27,1,True,2025-08-28,2025-08-26,True,0,accurate,15.56
ORD-000207,2025-11-08,Toronto,Prairie Express,ON,Standard,Health & Personal Care,32.57,2025-11-10,2,True,2025-11-14,2025-11-13,True,0,accurate,9.09
ORD-000208,2025-06-16,Calgary,BudgetHaul,AB,Express,Home & Kitchen,144.49,2025-06-20,4,False,2025-06-19,2025-06-18,True,0,accurate,24.53
ORD-000209,2025-02-28,Toronto,Prairie Express,ON,Priority,Apparel,77.35,2025-03-02,2,True,2025-03-02,2025-03-01,True,0,accurate,15.49
ORD-000210,2024-09-19,Toronto,CanParcel,ON,Standard,Apparel,159.95,2024-09-20,1,True,2024-09-25,2024-09-25,True,0,accurate,8.96
ORD-000211,2025-01-23,Toronto,CanParcel,ON,Standard,Health & Personal Care,43.51,2025-01-24,1,True,2025-01-29,2025-01-29,True,0,accurate,9.66
ORD-000212,2025-12-22,Toronto,CanParcel,MB,Standard,Apparel,65.27,2025-12-23,1,True,2025-12-28,2025-12-28,True,0,accurate,14.65
ORD-000213,2025-05-23,Toronto,BudgetHaul,NB,Express,Grocery,44.23,2025-05-29,6,False,2025-05-26,2025-05-24,True,0,accurate,41.01
ORD-000214,2025-08-13,Toronto,BudgetHaul,ON,Standard,Home & Kitchen,173.88,2025-08-16,3,False,2025-08-19,2025-08-19,True,0,accurate,11.22
ORD-000215,2024-04-25,Vancouver,BudgetHaul,BC,Priority,Home & Kitchen,33.48,2024-04-30,5,False,2024-04-27,2024-04-25,True,0,accurate,15.33
ORD-000216,2024-09-03,Montreal,Maple Freight,NS,Express,Home & Kitchen,64.53,2024-09-05,2,True,2024-09-06,2024-09-06,True,0,accurate,37.42
ORD-000217,2024-09-23,Montreal,Prairie Express,NB,Standard,Health & Personal Care,55.56,2024-09-25,2,True,2024-09-29,2024-09-28,True,0,accurate,17.64
ORD-000218,2025-09-14,Toronto,CanParcel,ON,Standard,Electronics,101.32,2025-09-14,0,True,2025-09-20,2025-09-20,True,0,accurate,9.26
ORD-000219,2024-12-05,Vancouver,CanParcel,BC,Standard,Home & Kitchen,115.1,2024-12-05,0,True,2024-12-11,2024-12-10,True,0,accurate,9.39
ORD-000220,2024-10-19,Montreal,NorthStar Logistics,QC,Priority,Electronics,129.49,2024-10-20,1,True,2024-10-21,2024-10-21,True,0,accurate,14.83
ORD-000221,2025-06-26,Toronto,Prairie Express,QC,Express,Electronics,148.3,2025-06-27,1,True,2025-06-29,2025-06-27,True,0,accurate,30.56
ORD-000222,2024-04-20,Calgary,Prairie Express,MB,Express,Electronics,160.22,2024-04-22,2,True,2024-04-23,2024-04-23,True,0,accurate,28.46
ORD-000223,2024-07-29,Toronto,Maple Freight,ON,Priority,Grocery,37.39,2024-07-30,1,True,2024-07-31,2024-07-29,True,0,accurate,14.02
ORD-000224,2025-04-18,Calgary,Prairie Express,SK,Express,Grocery,87.79,2025-04-19,1,True,2025-04-21,2025-04-21,True,0,accurate,27.81
ORD-000225,2024-03-19,Montreal,CanParcel,ON,Standard,Home & Kitchen,62.57,2024-03-19,0,True,2024-03-25,2024-03-24,True,0,accurate,10.56
ORD-000226,2024-08-29,Toronto,CanParcel,ON,Standard,Apparel,71.66,2024-08-31,2,True,2024-09-04,2024-09-02,True,0,accurate,8.39
ORD-000227,2025-09-16,Vancouver,Prairie Express,BC,Priority,Health & Personal Care,35.25,2025-09-17,1,True,2025-09-18,2025-09-16,True,0,accurate,15.28
ORD-000228,2024-07-21,Montreal,Prairie Express,NB,Standard,Home & Kitchen,94.45,2024-07-22,1,True,2024-07-27,2024-07-26,True,0,accurate,13.96
ORD-000229,2025-05-23,Montreal,Prairie Express,QC,Express,Home & Kitchen,72.15,2025-05-24,1,True,2025-05-26,2025-05-24,True,0,accurate,21.6
ORD-000230,2024-05-28,Montreal,NorthStar Logistics,NL,Express,Apparel,72.91,2024-05-29,1,True,2024-05-31,2024-05-31,True,0,accurate,42.46
ORD-000231,2025-02-08,Vancouver,NorthStar Logistics,BC,Express,Health & Personal Care,163.51,2025-02-10,2,True,2025-02-11,2025-02-11,True,0,accurate,22.73
ORD-000232,2025-03-10,Vancouver,CanParcel,BC,Standard,Home & Kitchen,39.04,2025-03-10,0,True,2025-03-16,2025-03-14,True,0,accurate,8.72
ORD-000233,2024-11-23,Toronto,Prairie Express,ON,Standard,Apparel,75.7,2024-11-24,1,True,2024-11-29,2024-11-29,True,0,accurate,8.55
ORD-000234,2024-08-06,Toronto,Maple Freight,ON,Standard,Grocery,18.9,2024-08-08,2,True,2024-08-12,2024-08-11,True,0,accurate,8.16
ORD-000235,2024-12-10,Vancouver,Prairie Express,BC,Standard,Apparel,68.65,2024-12-12,2,True,2024-12-16,2024-12-14,True,0,accurate,9.75
ORD-000236,2025-05-30,Toronto,Prairie Express,ON,Standard,Apparel,29.68,2025-06-02,3,False,2025-06-05,2025-06-05,True,0,accurate,8.11
ORD-000237,2024-07-05,Montreal,Maple Freight,NL,Standard,Home & Kitchen,162.44,2024-07-06,1,True,2024-07-11,2024-07-10,True,0,accurate,18.61
ORD-000238,2025-10-09,Toronto,BudgetHaul,ON,Priority,Grocery,33.36,2025-10-12,3,False,2025-10-11,2025-10-10,True,0,accurate,17.19
ORD-000239,2025-01-01,Montreal,NorthStar Logistics,QC,Express,Electronics,297.09,2025-01-02,1,True,2025-01-04,2025-01-03,True,0,accurate,27.01
ORD-000240,2025-02-22,Montreal,CanParcel,ON,Priority,Electronics,115.08,2025-02-25,3,False,2025-02-24,2025-02-28,False,4,accurate,19.06
ORD-000241,2024-12-11,Montreal,NorthStar Logistics,QC,Priority,Home & Kitchen,63.1,2024-12-12,1,True,2024-12-13,2024-12-13,True,0,accurate,15.2
ORD-000242,2024-03-14,Toronto,CanParcel,ON,Express,Grocery,113.29,2024-03-15,1,True,2024-03-17,2024-03-16,True,0,accurate,20.18
ORD-000243,2025-12-05,Calgary,Maple Freight,SK,Express,Health & Personal Care,68.36,2025-12-08,3,False,2025-12-08,2025-12-10,False,2,accurate,31.19
ORD-000244,2024-04-05,Toronto,CanParcel,ON,Express,Electronics,66.04,2024-04-06,1,True,2024-04-08,2024-04-08,True,0,accurate,23.18
ORD-000245,2024-12-28,Montreal,CanParcel,QC,Priority,Grocery,26.13,2024-12-29,1,True,2024-12-30,2024-12-29,True,0,accurate,13.94
ORD-000246,2025-08-04,Calgary,BudgetHaul,AB,Standard,Electronics,241.0,2025-08-07,3,False,2025-08-10,2025-08-10,True,0,accurate,11.74
ORD-000247,2025-03-16,Toronto,Maple Freight,NS,Standard,Grocery,84.39,2025-03-19,3,False,2025-03-22,2025-03-26,False,4,accurate,14.13
ORD-000248,2025-12-18,Montreal,BudgetHaul,NL,Standard,Grocery,32.28,2025-12-26,8,False,2025-12-24,2025-12-24,True,0,accurate,13.57
ORD-000249,2025-10-24,Toronto,NorthStar Logistics,ON,Standard,Home & Kitchen,26.85,2025-10-25,1,True,2025-10-30,2025-10-28,True,0,accurate,9.99
ORD-000250,2025-10-29,Toronto,CanParcel,ON,Express,Electronics,126.28,2025-10-31,2,True,2025-11-01,2025-11-01,True,0,accurate,25.34
ORD-000251,2025-03-26,Toronto,Prairie Express,ON,Standard,Health & Personal Care,27.69,2025-03-28,2,True,2025-04-01,2025-03-30,True,0,accurate,9.35
ORD-000252,2025-12-15,Montreal,NorthStar Logistics,NL,Standard,Electronics,267.42,2025-12-16,1,True,2025-12-21,2025-12-19,True,0,accurate,15.59
ORD-000253,2025-12-01,Montreal,NorthStar Logistics,NL,Express,Grocery,36.75,2025-12-03,2,True,2025-12-04,2025-12-04,True,0,accurate,36.99
ORD-000254,2025-10-30,Vancouver,CanParcel,BC,Standard,Electronics,56.15,2025-10-31,1,True,2025-11-05,2025-11-04,True,0,accurate,9.16
ORD-000255,2025-03-27,Calgary,Prairie Express,AB,Priority,Electronics,135.34,2025-03-29,2,True,2025-03-29,2025-03-27,True,0,accurate,14.21
ORD-000256,2025-12-03,Montreal,NorthStar Logistics,QC,Standard,Apparel,33.96,2025-12-07,4,False,2025-12-09,2025-12-11,False,2,damaged,8.64
ORD-000257,2024-08-04,Montreal,BudgetHaul,NS,Priority,Home & Kitchen,28.37,2024-08-08,4,False,2024-08-06,2024-08-06,True,0,accurate,25.08
ORD-000258,2025-09-14,Montreal,NorthStar Logistics,ON,Standard,Grocery,39.59,2025-09-16,2,True,2025-09-20,2025-09-19,True,0,accurate,11.85
ORD-000259,2024-05-09,Calgary,NorthStar Logistics,MB,Standard,Health & Personal Care,41.92,2024-05-11,2,True,2024-05-15,2024-05-15,True,0,accurate,10.76
ORD-000260,2024-12-01,Montreal,BudgetHaul,QC,Express,Health & Personal Care,54.07,2024-12-04,3,False,2024-12-04,2024-12-04,True,0,accurate,24.83
ORD-000261,2024-07-14,Toronto,CanParcel,QC,Standard,Electronics,205.05,2024-07-15,1,True,2024-07-20,2024-07-20,True,0,accurate,13.65
ORD-000262,2025-04-20,Vancouver,Maple Freight,BC,Standard,Health & Personal Care,39.88,2025-04-23,3,False,2025-04-26,2025-04-24,True,0,accurate,8.21
ORD-000263,2025-03-06,Toronto,CanParcel,QC,Standard,Electronics,241.05,2025-03-07,1,True,2025-03-12,2025-03-12,True,0,accurate,11.87
ORD-000264,2025-05-12,Calgary,NorthStar Logistics,SK,Standard,Apparel,92.38,2025-05-13,1,True,2025-05-18,2025-05-16,True,0,accurate,11.52
ORD-000265,2024-08-22,Toronto,CanParcel,ON,Priority,Grocery,87.44,2024-08-23,1,True,2024-08-24,2024-08-23,True,0,accurate,15.35
ORD-000266,2024-05-08,Montreal,CanParcel,ON,Standard,Grocery,45.81,2024-05-10,2,True,2024-05-14,2024-05-14,True,0,accurate,9.84
ORD-000267,2025-03-22,Vancouver,BudgetHaul,BC,Standard,Home & Kitchen,111.97,2025-03-25,3,False,2025-03-28,2025-04-03,False,6,accurate,10.82
ORD-000268,2025-11-22,Calgary,CanParcel,AB,Priority,Apparel,93.38,2025-11-23,1,True,2025-11-24,2025-11-22,True,0,accurate,13.76
ORD-000269,2024-08-03,Montreal,BudgetHaul,QC,Express,Electronics,84.41,2024-08-06,3,False,2024-08-06,2024-08-04,True,0,damaged,24.71
ORD-000270,2024-12-04,Calgary,CanParcel,AB,Express,Home & Kitchen,38.72,2024-12-07,3,False,2024-12-07,2024-12-06,True,0,accurate,19.37
ORD-000271,2024-06-09,Montreal,Maple Freight,QC,Standard,Health & Personal Care,125.45,2024-06-10,1,True,2024-06-15,2024-06-13,True,0,accurate,8.78
ORD-000272,2025-04-08,Calgary,Prairie Express,SK,Express,Health & Personal Care,56.68,2025-04-10,2,True,2025-04-11,2025-04-10,True,0,accurate,29.38
ORD-000273,2025-01-16,Calgary,Maple Freight,AB,Standard,Electronics,119.75,2025-01-18,2,True,2025-01-22,2025-01-21,True,0,accurate,8.42
ORD-000274,2024-06-12,Montreal,NorthStar Logistics,NL,Express,Grocery,50.07,2024-06-13,1,True,2024-06-15,2024-06-13,True,0,accurate,32.71
ORD-000275,2024-05-05,Vancouver,NorthStar Logistics,BC,Standard,Health & Personal Care,72.47,2024-05-07,2,True,2024-05-11,2024-05-09,True,0,accurate,9.39
ORD-000276,2025-12-16,Calgary,NorthStar Logistics,AB,Standard,Home & Kitchen,144.75,2025-12-18,2,True,2025-12-22,2025-12-20,True,0,accurate,8.71
ORD-000277,2024-08-27,Vancouver,Maple Freight,BC,Express,Electronics,73.33,2024-08-28,1,True,2024-08-30,2024-08-29,True,0,substitution,19.27
ORD-000278,2024-11-17,Vancouver,NorthStar Logistics,BC,Standard,Apparel,67.13,2024-11-21,4,False,2024-11-23,2024-11-21,True,0,damaged,9.84
ORD-000279,2025-09-11,Toronto,BudgetHaul,ON,Standard,Grocery,19.7,2025-09-16,5,False,2025-09-17,2025-09-15,True,0,accurate,9.64
ORD-000280,2025-07-31,Montreal,Maple Freight,QC,Express,Home & Kitchen,73.03,2025-08-02,2,True,2025-08-03,2025-08-12,False,9,accurate,23.57
ORD-000281,2024-04-08,Toronto,Prairie Express,ON,Express,Electronics,493.38,2024-04-09,1,True,2024-04-11,2024-04-10,True,0,accurate,25.48
ORD-000282,2025-03-07,Montreal,Maple Freight,NL,Standard,Electronics,72.65,2025-03-10,3,False,2025-03-13,2025-03-29,False,16,accurate,15.71
ORD-000283,2025-04-01,Montreal,NorthStar Logistics,NS,Standard,Apparel,33.41,2025-04-02,1,True,2025-04-07,2025-04-07,True,0,accurate,14.44
ORD-000284,2024-06-01,Montreal,Prairie Express,QC,Standard,Electronics,174.97,2024-06-03,2,True,2024-06-07,2024-06-05,True,0,accurate,10.5
ORD-000285,2024-11-19,Toronto,Prairie Express,ON,Priority,Grocery,68.56,2024-11-20,1,True,2024-11-21,2024-11-19,True,0,accurate,14.69
ORD-000286,2025-01-27,Toronto,Prairie Express,QC,Priority,Electronics,111.21,2025-01-28,1,True,2025-01-29,2025-02-08,False,10,accurate,19.9
ORD-000287,2025-02-24,Toronto,NorthStar Logistics,PE,Priority,Electronics,149.26,2025-02-26,2,True,2025-02-26,2025-02-26,True,0,accurate,25.79
ORD-000288,2024-10-07,Toronto,BudgetHaul,ON,Standard,Electronics,114.27,2024-10-10,3,False,2024-10-13,2024-10-11,True,0,accurate,10.31
ORD-000289,2024-06-28,Montreal,CanParcel,NS,Priority,Grocery,68.47,2024-06-30,2,True,2024-06-30,2024-06-29,True,0,accurate,28.79
ORD-000290,2024-06-09,Toronto,NorthStar Logistics,ON,Standard,Electronics,68.53,2024-06-11,2,True,2024-06-15,2024-06-14,True,0,accurate,8.44
ORD-000291,2024-10-02,Vancouver,Maple Freight,BC,Standard,Electronics,169.75,2024-10-03,1,True,2024-10-08,2024-10-07,True,0,accurate,9.98
ORD-000292,2025-01-30,Calgary,CanParcel,SK,Standard,Electronics,125.37,2025-01-31,1,True,2025-02-05,2025-02-04,True,0,accurate,11.3
ORD-000293,2025-03-05,Vancouver,NorthStar Logistics,BC,Express,Apparel,144.87,2025-03-06,1,True,2025-03-08,2025-03-06,True,0,accurate,21.46
ORD-000294,2025-09-07,Toronto,CanParcel,ON,Standard,Home & Kitchen,134.3,2025-09-12,5,False,2025-09-13,2025-09-13,True,0,accurate,9.11
ORD-000295,2024-01-25,Toronto,Maple Freight,PE,Standard,Health & Personal Care,32.42,2024-01-26,1,True,2024-01-31,2024-01-30,True,0,accurate,17.38
ORD-000296,2025-11-17,Calgary,Maple Freight,SK,Priority,Home & Kitchen,166.74,2025-11-20,3,False,2025-11-19,2025-11-18,True,0,accurate,22.38
ORD-000297,2024-07-13,Toronto,NorthStar Logistics,ON,Standard,Apparel,21.61,2024-07-16,3,False,2024-07-19,2024-07-19,True,0,accurate,9.47
ORD-000298,2024-08-30,Montreal,Prairie Express,QC,Standard,Grocery,32.84,2024-08-31,1,True,2024-09-05,2024-09-04,True,0,accurate,8.12
ORD-000299,2025-02-06,Vancouver,CanParcel,BC,Express,Grocery,88.4,2025-02-07,1,True,2025-02-09,2025-02-07,True,0,accurate,20.91
ORD-000300,2025-09-24,Vancouver,NorthStar Logistics,BC,Standard,Grocery,54.64,2025-09-25,1,True,2025-09-30,2025-09-30,True,0,accurate,8.87
ORD-000301,2024-09-26,Montreal,NorthStar Logistics,QC,Standard,Electronics,145.83,2024-09-27,1,True,2024-10-02,2024-10-02,True,0,accurate,8.84
ORD-000302,2024-11-18,Calgary,CanParcel,MB,Standard,Grocery,32.76,2024-11-21,3,False,2024-11-24,2024-11-22,True,0,accurate,11.04
ORD-000303,2024-08-21,Montreal,CanParcel,ON,Express,Apparel,102.63,2024-08-22,1,True,2024-08-24,2024-08-24,True,0,accurate,28.06
ORD-000304,2025-12-11,Toronto,BudgetHaul,ON,Priority,Apparel,43.83,2025-12-14,3,False,2025-12-13,2025-12-11,True,0,accurate,14.68
ORD-000305,2024-03-16,Vancouver,BudgetHaul,BC,Express,Home & Kitchen,146.23,2024-03-20,4,False,2024-03-19,2024-03-19,True,0,accurate,22.73
ORD-000306,2025-03-27,Toronto,NorthStar Logistics,ON,Express,Electronics,123.31,2025-03-29,2,True,2025-03-30,2025-03-30,True,0,accurate,21.25
ORD-000307,2025-09-23,Toronto,Prairie Express,ON,Standard,Health & Personal Care,55.58,2025-09-25,2,True,2025-09-29,2025-09-27,True,0,accurate,9.43
ORD-000308,2025-03-30,Montreal,NorthStar Logistics,NL,Standard,Electronics,72.11,2025-04-04,5,False,2025-04-05,2025-04-05,True,0,accurate,13.81
ORD-000309,2025-11-26,Montreal,Maple Freight,QC,Standard,Electronics,207.7,2025-11-28,2,True,2025-12-02,2025-11-30,True,0,accurate,9.47
ORD-000310,2025-11-23,Vancouver,NorthStar Logistics,BC,Standard,Electronics,136.17,2025-11-24,1,True,2025-11-29,2025-11-29,True,0,accurate,9.72
ORD-000311,2025-09-17,Montreal,Maple Freight,PE,Standard,Electronics,61.07,2025-09-18,1,True,2025-09-23,2025-09-23,True,0,accurate,13.63
ORD-000312,2024-10-10,Toronto,Maple Freight,NL,Standard,Apparel,75.21,2024-10-11,1,True,2024-10-16,2024-10-14,True,0,accurate,16.41
ORD-000313,2024-03-22,Calgary,Prairie Express,MB,Standard,Apparel,42.96,2024-03-24,2,True,2024-03-28,2024-03-26,True,0,accurate,10.42
ORD-000314,2024-05-09,Vancouver,CanParcel,BC,Standard,Home & Kitchen,133.17,2024-05-12,3,False,2024-05-15,2024-05-14,True,0,accurate,9.47
ORD-000315,2025-10-19,Montreal,CanParcel,ON,Standard,Electronics,431.9,2025-10-20,1,True,2025-10-25,2025-10-23,True,0,accurate,16.47
ORD-000316,2024-08-09,Toronto,NorthStar Logistics,ON,Express,Health & Personal Care,19.54,2024-08-10,1,True,2024-08-12,2024-08-12,True,0,accurate,21.3
ORD-000317,2024-04-04,Toronto,Maple Freight,ON,Express,Home & Kitchen,63.05,2024-04-05,1,True,2024-04-07,2024-04-06,True,0,accurate,24.74
ORD-000318,2025-05-28,Montreal,NorthStar Logistics,QC,Express,Electronics,95.52,2025-05-29,1,True,2025-05-31,2025-05-30,True,0,accurate,22.63
ORD-000319,2024-04-20,Toronto,BudgetHaul,ON,Standard,Home & Kitchen,83.84,2024-04-23,3,False,2024-04-26,2024-04-26,True,0,accurate,9.36
ORD-000320,2025-07-15,Toronto,CanParcel,SK,Express,Electronics,64.05,2025-07-18,3,False,2025-07-18,2025-07-18,True,0,accurate,31.41
ORD-000321,2024-12-23,Montreal,BudgetHaul,NS,Priority,Home & Kitchen,53.76,2024-12-29,6,False,2024-12-25,2024-12-23,True,0,accurate,30.31
ORD-000322,2025-06-04,Vancouver,CanParcel,BC,Standard,Electronics,145.45,2025-06-05,1,True,2025-06-10,2025-06-09,True,0,accurate,10.2
ORD-000323,2024-02-06,Vancouver,CanParcel,AB,Express,Health & Personal Care,29.31,2024-02-08,2,True,2024-02-09,2024-02-07,True,0,accurate,23.59
ORD-000324,2025-12-02,Vancouver,BudgetHaul,BC,Standard,Electronics,79.25,2025-12-06,4,False,2025-12-08,2025-12-07,True,0,accurate,9.76
ORD-000325,2024-11-17,Toronto,BudgetHaul,ON,Priority,Apparel,76.73,2024-11-19,2,True,2024-11-19,2024-11-19,True,0,accurate,16.21
ORD-000326,2025-12-04,Calgary,BudgetHaul,SK,Standard,Grocery,59.81,2025-12-07,3,False,2025-12-10,2025-12-10,True,0,accurate,11.57
